t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1593655112,100,37,26.323003,22,3.326971,26.000000,26.000000,35.000000,36.000000,37.000000,37.000000
1593655241,100,37,26.954780,23,2.448934,26.000000,28.000000,33.000000,35.000000,37.000000,37.000000
1593655394,100,51,29.612398,24,5.111794,28.000000,32.000000,43.000000,46.000000,47.000000,51.000000
1593655539,100,131,51.496206,22,33.585222,27.000000,80.000000,121.000000,122.000000,131.000000,131.000000
1593655760,100,226,107.325521,24,55.120048,108.000000,151.000000,193.000000,206.000000,208.000000,226.000000
1593656138,100,449,216.828523,23,154.556946,128.000000,360.000000,434.000000,448.000000,448.000000,449.000000
1593656762,100,563,406.041132,293,47.283064,404.000000,431.000000,495.000000,517.000000,557.000000,563.000000
