t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1592254472,100,100,2.310000,0,10.389124,1.000000,1.000000,6.000000,21.000000,24.000000,100.000000
1592254681,100,67,2.147767,0,7.190069,1.000000,1.000000,10.000000,20.000000,67.000000,67.000000
1592254777,100,44,1.770000,0,5.193948,0.000000,1.000000,8.000000,15.000000,16.000000,44.000000
1592255019,100,52,2.958400,0,9.453759,0.000000,0.000000,16.000000,45.000000,52.000000,52.000000
1592260416,100,41,2.450000,0,6.392769,0.000000,2.000000,11.000000,23.000000,37.000000,41.000000
1592260710,100,37,1.590000,0,4.827204,1.000000,1.000000,3.000000,22.000000,25.000000,37.000000
1592261220,100,85,3.130000,0,10.614759,0.000000,1.000000,16.000000,41.000000,43.000000,85.000000
