t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1592254472,100,46,32.131705,15,4.156861,31.000000,33.000000,42.000000,46.000000,46.000000,46.000000
1592254681,100,52,35.303873,23,6.125369,33.000000,36.000000,47.000000,48.000000,52.000000,52.000000
1592254777,100,51,37.329134,18,7.493778,33.000000,46.000000,47.000000,50.000000,50.000000,51.000000
1592255019,100,127,55.611883,46,11.089961,53.000000,62.000000,65.000000,111.000000,127.000000,127.000000
1592260416,100,237,101.606188,76,34.292029,92.000000,93.000000,198.000000,236.000000,237.000000,237.000000
1592260710,100,3539,193.792587,147,309.615799,164.000000,171.000000,176.000000,179.000000,254.000000,3539.000000
1592261220,100,9590,405.907608,291,950.882741,306.000000,314.000000,321.000000,331.000000,9590.000000,9590.000000
