payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,268,59.480467,48,25.965324,54.000000,56.000000,79.000000,154.000000,160.000000,268.000000
payload_5k,100,189,61.774666,50,26.757710,55.000000,57.000000,123.000000,167.000000,189.000000,189.000000
payload_10k,100,189,60.870351,49,20.586875,56.000000,59.000000,70.000000,157.000000,160.000000,189.000000
payload_50k,100,338,64.234481,51,32.553595,58.000000,61.000000,76.000000,183.000000,186.000000,338.000000
payload_100k,100,230,84.582181,68,25.138920,79.000000,84.000000,94.000000,210.000000,212.000000,230.000000
payload_200k,100,308,109.304414,88,31.733124,101.000000,108.000000,183.000000,228.000000,241.000000,308.000000
payload_400k,100,396,157.448606,127,35.687041,149.000000,160.000000,195.000000,313.000000,315.000000,396.000000
