payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,35,29.950925,27,1.658616,30.000000,31.000000,33.000000,34.000000,35.000000,35.000000
payload_5k,100,81,34.976458,28,8.656584,33.000000,36.000000,49.000000,69.000000,76.000000,81.000000
payload_10k,100,42,33.907172,30,2.261784,33.000000,35.000000,38.000000,40.000000,42.000000,42.000000
payload_50k,100,115,53.115630,48,6.937741,52.000000,54.000000,57.000000,69.000000,69.000000,115.000000
payload_100k,100,271,107.879700,84,45.074129,90.000000,94.000000,232.000000,261.000000,271.000000,271.000000
payload_200k,100,542,206.851122,155,84.737814,161.000000,292.000000,374.000000,446.000000,446.000000,542.000000
payload_400k,100,2071,403.823907,299,212.782819,307.000000,425.000000,706.000000,785.000000,785.000000,2071.000000
