payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,443,35.607682,25,40.770466,30.000000,32.000000,45.000000,51.000000,57.000000,443.000000
payload_5k,100,500,42.313972,29,45.560207,37.000000,39.000000,48.000000,57.000000,64.000000,500.000000
payload_10k,100,9111,225.565401,30,1255.669705,40.000000,43.000000,73.000000,8724.000000,9111.000000,9111.000000
payload_50k,100,513,61.909011,50,44.551335,57.000000,60.000000,67.000000,70.000000,78.000000,513.000000
payload_100k,100,537,119.739586,91,43.718827,114.000000,129.000000,146.000000,153.000000,176.000000,537.000000
payload_200k,100,3807,241.181038,152,390.371966,163.000000,188.000000,313.000000,489.000000,3807.000000,3807.000000
payload_400k,100,743,397.995075,296,133.396979,310.000000,570.000000,590.000000,630.000000,735.000000,743.000000
