payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,12.767617,20.000000,20.000000,20.000000,events/second
payload_5k,100,12.772256,20.000000,20.000000,20.000000,events/second
payload_10k,100,12.374602,20.000000,20.000000,20.000000,events/second
payload_50k,100,9.764517,17.560799,18.702486,18.900277,events/second
payload_100k,100,6.302286,8.746921,9.264575,9.354583,events/second
payload_200k,100,3.722771,4.230457,4.366511,4.388871,events/second
payload_400k,100,2.183827,2.173495,2.201245,2.200871,events/second
