payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,2.220574,9.236984,15.610444,17.037935,events/second
payload_5k,100,1.922432,7.980857,14.336935,15.808426,events/second
payload_10k,100,1.658864,6.463568,13.212114,14.885367,events/second
payload_50k,100,1.215049,3.237339,8.227038,9.617908,events/second
payload_100k,100,0.681040,0.618457,3.175869,4.181829,events/second
payload_200k,100,0.351270,0.046162,1.085449,1.841838,events/second
payload_400k,100,0.193373,0.000943,0.285323,0.743026,events/second
