t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1595368258,100,3,3.000000,3,0.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1595368381,100,3,3.000000,3,0.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1595368518,100,3,3.000000,3,0.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1595368670,100,4,4.000000,4,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1595368928,100,5,5.000000,5,0.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000
1595369351,100,6,6.000000,6,0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000
1595369975,100,10,10.000000,10,0.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
