payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,2.295671,11.160703,17.797635,19.237152,events/second
payload_5k,100,1.571571,4.053901,7.810018,8.711212,events/second
payload_10k,100,0.905714,0.433433,0.791817,0.807184,events/second
payload_50k,100,1.229351,2.885315,7.156456,8.337204,events/second
payload_100k,100,0.716768,0.663422,2.900156,3.712014,events/second
payload_200k,100,0.446682,0.116111,1.134110,1.655636,events/second
payload_400k,100,0.232162,0.003776,0.331326,0.692654,events/second
