payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,8293,106.674189,5,875.573300,6.000000,10.000000,50.000000,82.000000,8293.000000,8293.000000
payload_5k,100,7114,85.078576,5,734.542958,6.000000,7.000000,27.000000,64.000000,7114.000000,7114.000000
payload_10k,100,10000,429.945230,5,1892.348683,6.000000,7.000000,4271.000000,9932.000000,9932.000000,10000.000000
payload_50k,100,197,34.636931,7,52.574117,9.000000,22.000000,166.000000,196.000000,197.000000,197.000000
payload_100k,100,7964,153.667438,9,786.685230,12.000000,100.000000,371.000000,403.000000,405.000000,7964.000000
payload_200k,100,384,31.634356,13,58.743055,16.000000,17.000000,142.000000,250.000000,384.000000,384.000000
payload_400k,100,2757,158.420885,21,340.878396,26.000000,149.000000,536.000000,704.000000,2757.000000,2757.000000
