payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,2.589103,12.130613,18.096748,19.344322,events/second
payload_5k,100,2.211216,10.268342,17.503466,19.130575,events/second
payload_10k,100,1.080516,3.582510,10.627875,12.769509,events/second
payload_50k,100,1.729201,2.324761,3.290301,3.493056,events/second
payload_100k,100,1.038833,2.386148,7.387222,8.918852,events/second
payload_200k,100,0.646201,0.574605,3.242149,4.327579,events/second
payload_400k,100,0.336584,0.039809,1.037464,1.812379,events/second
