payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,2.743793,9.472274,13.826522,14.727549,events/second
payload_5k,100,2.301090,1.479450,1.174039,1.063670,events/second
payload_10k,100,1.631151,7.996993,16.649812,18.814374,events/second
payload_50k,100,2.945612,13.184813,18.400888,19.452090,events/second
payload_100k,100,1.182617,5.730096,15.576016,18.400888,events/second
payload_200k,100,0.758398,1.944560,10.073639,13.252209,events/second
payload_400k,100,0.421239,0.231226,4.632315,7.633974,events/second
