payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,7.864770,11.848195,12.127274,12.175623,events/second
payload_5k,100,6.159025,9.416400,10.027529,10.141581,events/second
payload_10k,100,14.322258,20.000000,20.000000,20.000000,events/second
payload_50k,100,9.641255,17.224764,18.315709,18.504709,events/second
payload_100k,100,5.261212,6.463964,6.413223,6.404432,events/second
payload_200k,100,3.708397,4.235273,4.366727,4.388895,events/second
payload_400k,100,2.067854,2.016607,1.858582,1.820567,events/second
