payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,14,2.770000,1,1.804744,2.000000,3.000000,7.000000,8.000000,8.000000,14.000000
payload_5k,100,9044,94.627877,2,905.824749,2.000000,3.000000,7.000000,11.000000,9044.000000,9044.000000
payload_10k,100,253,5.215929,2,25.018802,2.000000,3.000000,6.000000,14.000000,253.000000,253.000000
payload_50k,100,17,3.970000,2,2.368354,3.000000,4.000000,8.000000,12.000000,13.000000,17.000000
payload_100k,100,7688,91.621427,3,792.154607,4.000000,5.000000,16.000000,195.000000,7688.000000,7688.000000
payload_200k,100,359,36.724717,3,83.136866,4.000000,6.000000,253.000000,342.000000,359.000000,359.000000
payload_400k,100,4298,173.131607,5,607.720470,8.000000,13.000000,512.000000,3360.000000,4298.000000,4298.000000
