payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,66,12.494730,5,14.170956,7.000000,9.000000,48.000000,63.000000,64.000000,66.000000
payload_5k,100,11,6.210459,5,0.886315,6.000000,6.000000,8.000000,9.000000,11.000000,11.000000
payload_10k,100,190,19.463969,5,26.046556,7.000000,22.000000,70.000000,95.000000,190.000000,190.000000
payload_50k,100,178,31.826607,6,42.964530,9.000000,31.000000,138.000000,139.000000,143.000000,178.000000
payload_100k,100,2936,103.016524,9,305.590460,12.000000,128.000000,347.000000,394.000000,2936.000000,2936.000000
payload_200k,100,521,83.090048,12,141.338848,16.000000,28.000000,460.000000,518.000000,520.000000,521.000000
payload_400k,100,793,232.734458,22,258.372001,28.000000,528.000000,651.000000,789.000000,793.000000,793.000000
