payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,8,1.530000,1,1.117631,1.000000,2.000000,4.000000,5.000000,6.000000,8.000000
payload_5k,100,12,1.720000,1,1.897788,1.000000,2.000000,2.000000,11.000000,11.000000,12.000000
payload_10k,100,12,1.630000,1,1.730058,1.000000,2.000000,3.000000,7.000000,12.000000,12.000000
payload_50k,100,4873,54.812831,1,493.969520,2.000000,2.000000,18.000000,57.000000,4873.000000,4873.000000
payload_100k,100,176,18.860059,2,40.477683,2.000000,3.000000,117.000000,172.000000,176.000000,176.000000
payload_200k,100,8945,199.638298,2,1188.207567,3.000000,6.000000,286.000000,7737.000000,8945.000000,8945.000000
payload_400k,100,514,90.982208,4,164.418780,7.000000,36.000000,508.000000,510.000000,514.000000,514.000000
