payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,2.708724,12.130613,18.096748,19.344322,events/second
payload_5k,100,2.465851,11.160703,17.797635,19.237152,events/second
payload_10k,100,1.979469,9.447331,17.214160,19.024588,events/second
payload_50k,100,1.622097,7.558872,15.667613,17.691801,events/second
payload_100k,100,0.907582,1.101379,3.568025,4.347546,events/second
payload_200k,100,0.504037,0.249098,2.477740,3.633472,events/second
payload_400k,100,0.297056,0.017988,0.838797,1.594952,events/second
