payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,9972,215.370061,7,1361.409578,11.000000,14.000000,62.000000,8909.000000,8909.000000,9972.000000
payload_5k,100,9444,112.756314,8,949.840414,11.000000,14.000000,22.000000,138.000000,9444.000000,9444.000000
payload_10k,100,9225,220.565290,8,1343.136337,12.000000,15.000000,80.000000,8913.000000,9225.000000,9225.000000
payload_50k,100,6760,85.305414,8,676.253276,13.000000,16.000000,43.000000,122.000000,6760.000000,6760.000000
payload_100k,100,135,17.264520,9,16.856576,13.000000,16.000000,39.000000,55.000000,112.000000,135.000000
payload_200k,100,9536,195.285489,10,1198.201747,16.000000,21.000000,40.000000,7188.000000,7188.000000,9536.000000
payload_400k,100,506,34.822387,13,67.634457,22.000000,26.000000,55.000000,169.000000,487.000000,506.000000
