t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1592245374,100,590,31.663107,20,56.013832,25.000000,27.000000,30.000000,61.000000,67.000000,590.000000
1592246752,100,624,33.805013,20,60.135219,26.000000,28.000000,35.000000,36.000000,166.000000,624.000000
1592246983,100,631,35.359121,23,65.833018,26.000000,28.000000,33.000000,38.000000,322.000000,631.000000
1592247180,100,1588,57.616082,28,162.141600,34.000000,42.000000,51.000000,60.000000,650.000000,1588.000000
1592247447,100,1964,109.902030,48,285.358784,57.000000,65.000000,105.000000,1574.000000,1812.000000,1964.000000
1592248057,100,1739,123.609830,76,200.411015,92.000000,100.000000,119.000000,510.000000,1354.000000,1739.000000
1592248535,100,3199,217.540176,125,394.615886,152.000000,162.000000,195.000000,1555.000000,2838.000000,3199.000000
