t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1592245374,100,2,1.990288,1,0.098072,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1592246752,100,3,3.000000,3,0.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1592246983,100,3,3.000000,3,0.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1592247180,100,10,10.000000,10,0.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
1592247447,100,20,19.817817,10,1.337401,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000
1592248057,100,41,40.818603,21,1.896058,41.000000,41.000000,41.000000,41.000000,41.000000,41.000000
1592248535,100,82,81.666369,41,3.683418,82.000000,82.000000,82.000000,82.000000,82.000000,82.000000
