t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1592245374,100,5.204407,14.920045,16.871824,17.222061,events/second
1592246752,100,5.114927,14.456294,16.301248,16.631997,events/second
1592246983,100,4.864897,12.589312,15.096569,15.561860,events/second
1592247180,100,2.901859,6.699685,8.632236,9.006576,events/second
1592247447,100,1.419372,1.842659,3.285672,3.620035,events/second
1592248057,100,1.553526,2.166108,3.396311,3.660394,events/second
1592248535,100,0.881015,0.725251,1.636301,1.870861,events/second
