t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1592788924,100,28,24.159520,22,1.231642,24.000000,25.000000,27.000000,28.000000,28.000000,28.000000
1592789054,100,30,24.012301,20,1.419569,24.000000,25.000000,26.000000,29.000000,30.000000,30.000000
1592789196,100,43,24.738221,21,2.433176,24.000000,25.000000,27.000000,28.000000,32.000000,43.000000
1592789446,100,4426,72.307844,24,432.944477,29.000000,30.000000,36.000000,41.000000,56.000000,4426.000000
1592789641,100,93,48.542817,40,7.560541,47.000000,51.000000,64.000000,75.000000,75.000000,93.000000
1592790008,100,638,80.691132,62,56.566885,74.000000,79.000000,90.000000,97.000000,638.000000,638.000000
1592790677,100,262,114.750729,96,18.606393,112.000000,119.000000,134.000000,154.000000,159.000000,262.000000
