t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1592788924,100,1.491094,2.536732,4.628641,5.128651,events/second
1592789054,100,2.117837,8.955705,15.094165,16.467215,events/second
1592789196,100,1.905411,8.067120,14.506183,15.997612,events/second
1592789446,100,1.045880,3.484655,11.320199,13.777725,events/second
1592789641,100,0.672406,1.107119,6.746212,9.117782,events/second
1592790008,100,0.342873,0.079973,3.248235,6.022253,events/second
1592790677,100,0.186873,0.001061,1.065989,3.373075,events/second
