t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1592788924,100,3,3.000000,3,0.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1592789054,100,3,3.000000,3,0.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1592789196,100,3,3.000000,3,0.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1592789446,100,4,4.000000,4,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1592789641,100,7,6.070779,6,0.256455,6.000000,6.000000,7.000000,7.000000,7.000000,7.000000
1592790008,100,10,9.060912,9,0.239169,9.000000,9.000000,10.000000,10.000000,10.000000,10.000000
1592790677,100,17,15.345720,15,0.517099,15.000000,16.000000,16.000000,17.000000,17.000000,17.000000
