t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1592788924,100,4.133324,15.576016,19.024588,19.669429,events/second
1592789054,100,3.978646,14.330626,18.710140,19.560457,events/second
1592789196,100,3.900774,14.330626,18.710140,19.560457,events/second
1592789446,100,2.007682,2.271691,2.707722,2.770447,events/second
1592789641,100,1.281465,3.499331,8.363505,9.671259,events/second
1592790008,100,0.650864,0.574605,3.242149,4.327579,events/second
1592790677,100,0.354734,0.046712,1.162623,1.988079,events/second
