payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,10,5.770843,4,0.913314,6.000000,6.000000,7.000000,8.000000,10.000000,10.000000
payload_5k,100,10,6.050827,4,0.942852,6.000000,6.000000,8.000000,8.000000,9.000000,10.000000
payload_10k,100,10,6.524538,5,0.833290,6.000000,7.000000,8.000000,9.000000,10.000000,10.000000
payload_50k,100,14,8.208939,7,1.054708,8.000000,9.000000,9.000000,12.000000,14.000000,14.000000
payload_100k,100,4794,57.157457,9,469.914132,10.000000,11.000000,12.000000,14.000000,20.000000,4794.000000
payload_200k,100,32,17.329830,14,2.434548,17.000000,18.000000,22.000000,25.000000,25.000000,32.000000
payload_400k,100,44,24.713046,21,2.556917,24.000000,26.000000,28.000000,33.000000,33.000000,44.000000
