payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,2.199542,10.268342,17.503466,19.130575,events/second
payload_5k,100,2.396606,11.160703,17.797635,19.237152,events/second
payload_10k,100,1.686109,8.453866,16.430281,18.354776,events/second
payload_50k,100,1.006418,1.944325,5.785608,6.939406,events/second
payload_100k,100,0.554587,0.275609,2.057902,2.876116,events/second
payload_200k,100,0.301795,0.018641,0.721183,1.326929,events/second
payload_400k,100,0.158973,0.000180,0.174955,0.558476,events/second
