payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,14,5.811191,4,1.312207,6.000000,6.000000,7.000000,13.000000,14.000000,14.000000
payload_5k,100,16,5.938087,4,1.413646,6.000000,6.000000,8.000000,8.000000,10.000000,16.000000
payload_10k,100,8,6.062121,5,0.725147,6.000000,6.000000,7.000000,8.000000,8.000000,8.000000
payload_50k,100,14,8.337554,6,1.293321,8.000000,9.000000,10.000000,13.000000,13.000000,14.000000
payload_100k,100,26,10.437061,8,1.782209,10.000000,11.000000,12.000000,13.000000,15.000000,26.000000
payload_200k,100,27,16.258008,13,1.952389,16.000000,17.000000,20.000000,21.000000,23.000000,27.000000
payload_400k,100,4480,95.353935,20,559.630594,23.000000,25.000000,29.000000,34.000000,4480.000000,4480.000000
