payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,8101,96.919518,5,830.730930,7.000000,8.000000,10.000000,137.000000,8101.000000,8101.000000
payload_5k,100,8633,95.156126,5,853.407158,7.000000,8.000000,10.000000,13.000000,283.000000,8633.000000
payload_10k,100,8154,103.334972,6,856.171172,8.000000,9.000000,46.000000,254.000000,8154.000000,8154.000000
payload_50k,100,8053,117.541953,8,801.177077,16.000000,58.000000,103.000000,113.000000,8053.000000,8053.000000
payload_100k,100,8521,216.677707,9,973.298080,69.000000,136.000000,228.000000,3385.000000,8521.000000,8521.000000
payload_200k,100,8303,415.717280,11,1250.733594,142.000000,344.000000,425.000000,7593.000000,8303.000000,8303.000000
payload_400k,100,8626,682.465019,20,1472.359082,359.000000,509.000000,3897.000000,7517.000000,8085.000000,8626.000000
