payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,1.796384,7.739572,14.932221,16.661535,events/second
payload_5k,100,1.941661,9.447331,17.214160,19.024588,events/second
payload_10k,100,1.417495,1.977758,3.756617,4.174614,events/second
payload_50k,100,0.953936,4.105793,14.571471,17.996490,events/second
payload_100k,100,0.512658,0.842877,10.616389,16.193682,events/second
payload_200k,100,0.277609,0.040709,4.499601,9.861585,events/second
payload_400k,100,0.150218,0.000261,1.693147,7.313484,events/second
