payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,15.727346,20.000000,20.000000,20.000000,events/second
payload_5k,100,17.239628,20.000000,20.000000,20.000000,events/second
payload_10k,100,15.347163,20.000000,20.000000,20.000000,events/second
payload_50k,100,10.625789,20.000000,20.000000,20.000000,events/second
payload_100k,100,5.435091,5.065039,4.701166,4.634202,events/second
payload_200k,100,3.725040,4.748275,5.102073,5.166900,events/second
payload_400k,100,2.220415,2.348934,2.544807,2.581279,events/second
