payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,696,12.566723,4,69.291080,5.000000,5.000000,7.000000,36.000000,696.000000,696.000000
payload_5k,100,45,7.093982,4,8.476676,5.000000,5.000000,34.000000,43.000000,45.000000,45.000000
payload_10k,100,61,14.356992,4,16.275565,5.000000,19.000000,48.000000,56.000000,61.000000,61.000000
payload_50k,100,114,43.447089,4,36.793912,36.000000,77.000000,105.000000,112.000000,114.000000,114.000000
payload_100k,100,3264,132.123272,5,330.302098,82.000000,177.000000,212.000000,224.000000,1041.000000,3264.000000
payload_200k,100,1914,219.503151,6,227.207696,197.000000,326.000000,415.000000,437.000000,1914.000000,1914.000000
payload_400k,100,516,400.574772,9,70.321194,402.000000,455.000000,512.000000,512.000000,516.000000,516.000000
