payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,15,6.091128,4,1.549737,6.000000,6.000000,9.000000,13.000000,15.000000,15.000000
payload_5k,100,3952,47.307630,4,401.988011,6.000000,6.000000,9.000000,11.000000,3952.000000,3952.000000
payload_10k,100,1118,17.166722,5,109.410714,6.000000,7.000000,8.000000,12.000000,12.000000,1118.000000
payload_50k,100,1740,28.003900,6,183.213622,8.000000,9.000000,10.000000,20.000000,1740.000000,1740.000000
payload_100k,100,86,11.928450,9,7.329710,11.000000,12.000000,15.000000,21.000000,33.000000,86.000000
payload_200k,100,35,16.259609,14,2.678851,16.000000,17.000000,21.000000,23.000000,25.000000,35.000000
payload_400k,100,35,25.617540,22,2.269479,25.000000,27.000000,31.000000,32.000000,34.000000,35.000000
