t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1597089845,100,51,31.025710,26,3.355301,30.000000,32.000000,36.000000,41.000000,51.000000,51.000000
1597089983,100,58,33.942606,28,4.065947,33.000000,35.000000,40.000000,43.000000,58.000000,58.000000
1597090082,100,42,33.461618,29,2.479451,33.000000,35.000000,39.000000,40.000000,40.000000,42.000000
1597090198,100,117,56.044810,50,9.759236,54.000000,56.000000,63.000000,97.000000,98.000000,117.000000
1597090395,100,217,106.365281,86,25.875386,100.000000,105.000000,193.000000,205.000000,214.000000,217.000000
1597090766,100,501,185.115457,156,61.832020,162.000000,167.000000,319.000000,394.000000,402.000000,501.000000
1597091372,100,849,400.623434,299,164.818991,307.000000,576.000000,732.000000,846.000000,849.000000,849.000000
