t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1597089845,100,45,25.580194,20,3.082550,25.000000,27.000000,31.000000,33.000000,45.000000,45.000000
1597089983,100,44,26.731047,20,4.174614,26.000000,28.000000,36.000000,38.000000,39.000000,44.000000
1597090082,100,42,25.654534,21,3.294174,25.000000,27.000000,33.000000,36.000000,40.000000,42.000000
1597090198,100,40,28.975658,24,2.960513,29.000000,31.000000,34.000000,37.000000,37.000000,40.000000
1597090395,100,71,50.905947,41,5.556730,50.000000,54.000000,61.000000,65.000000,71.000000,71.000000
1597090766,100,102,79.025170,64,7.624139,77.000000,83.000000,93.000000,96.000000,99.000000,102.000000
1597091372,100,165,120.017404,96,11.768505,119.000000,128.000000,139.000000,145.000000,155.000000,165.000000
