t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1597089845,100,258,63.064226,49,30.682732,56.000000,58.000000,88.000000,195.000000,195.000000,258.000000
1597089983,100,182,60.053148,50,20.114746,56.000000,59.000000,72.000000,156.000000,180.000000,182.000000
1597090082,100,162,58.292474,46,17.999279,55.000000,58.000000,67.000000,158.000000,160.000000,162.000000
1597090198,100,213,67.872508,51,28.266047,61.000000,65.000000,80.000000,211.000000,213.000000,213.000000
1597090395,100,227,84.825406,67,24.432892,79.000000,86.000000,97.000000,202.000000,214.000000,227.000000
1597090766,100,278,119.475673,93,30.363001,114.000000,120.000000,137.000000,267.000000,268.000000,278.000000
1597091372,100,382,162.039302,130,34.606242,154.000000,163.000000,203.000000,294.000000,305.000000,382.000000
