t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1595364605,100,6.630028,16.929634,19.344322,19.779008,events/second
1595364801,100,4.860139,15.576016,19.024588,19.669429,events/second
1595364928,100,5.065291,16.929634,19.344322,19.779008,events/second
1595365089,100,2.026997,10.268342,17.503466,19.130575,events/second
1595365327,100,1.083240,4.850421,15.065373,18.197566,events/second
1595366072,100,0.568421,1.154847,11.125122,16.228263,events/second
1595366925,100,0.321420,0.095682,5.457386,10.708273,events/second
