t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1600890790,500,62,27.559466,11,6.746545,31.000000,31.000000,35.000000,37.000000,40.000000,62.000000
1600891173,500,258,28.400650,15,13.148337,31.000000,32.000000,37.000000,42.000000,46.000000,258.000000
1600891496,500,73,29.753245,15,6.762673,31.000000,32.000000,41.000000,47.000000,48.000000,73.000000
1600892020,500,65,38.082973,16,9.763283,35.000000,47.000000,57.000000,62.000000,62.000000,65.000000
1600892239,100,85,62.591025,42,10.388445,62.000000,69.000000,81.000000,83.000000,83.000000,85.000000
1600892632,100,121,92.240110,67,11.845883,93.000000,99.000000,115.000000,120.000000,121.000000,121.000000
1600893370,100,210,153.279813,115,20.474542,147.000000,168.000000,191.000000,205.000000,210.000000,210.000000
