t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1600890790,500,5.256099,9.319877,27.472017,32.897532,events/second
1600891173,500,5.401562,10.219856,28.230135,33.442751,events/second
1600891496,500,5.018471,8.880077,25.870654,30.918120,events/second
1600892020,500,2.811647,1.938762,15.469481,21.867904,events/second
1600892239,100,1.306881,5.090700,12.723468,14.823337,events/second
1600892632,100,0.667953,1.107119,6.746212,9.117782,events/second
1600893370,100,0.355152,0.079950,2.729915,4.917483,events/second
