t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1600890790,500,1.702382,0.316257,12.137413,22.287092,events/second
1600891173,500,1.665317,0.235910,9.903632,18.458916,events/second
1600891496,500,1.578098,0.172705,8.651956,16.603763,events/second
1600892020,500,0.966785,0.004902,3.081616,9.008483,events/second
1600892239,100,0.472120,0.326969,4.637840,7.215529,events/second
1600892632,100,0.258042,0.011115,1.425868,3.202694,events/second
1600893370,100,0.136851,0.000026,0.259433,1.205840,events/second
