t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1600890790,500,9.564449,12.041920,15.706912,16.426774,events/second
1600891173,500,10.370148,12.849828,15.624091,16.137505,events/second
1600891496,500,9.517296,11.580939,14.694787,15.292058,events/second
1600892020,500,5.280477,5.014177,6.861445,7.217174,events/second
1600892239,100,2.317959,2.842056,3.281673,3.360185,events/second
1600892632,100,1.194319,1.160358,1.507042,1.568912,events/second
1600893370,100,0.640016,0.429879,0.718419,0.773062,events/second
