t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1600890790,500,2.112771,0.915621,17.501453,28.620401,events/second
1600891173,500,2.080136,0.817204,16.583503,27.389611,events/second
1600891496,500,1.966339,0.673793,15.518960,26.178131,events/second
1600892020,500,1.152224,0.027074,6.421463,15.976387,events/second
1600892239,100,0.560878,0.671502,6.104225,8.818866,events/second
1600892632,100,0.293679,0.042241,3.457458,7.204551,events/second
1600893370,100,0.155810,0.000189,0.774878,3.099857,events/second
